pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z
0.002395,0.001283,0.003971,0.002902,0.00112,0.003425,0.005417,-0.000619,0.001055,0.00586,-0.001135,0.000784
0.002386,0.001291,0.003989,0.002889,0.001127,0.003444,0.005398,-0.000611,0.001067,0.005841,-0.001111,0.000797
0.002383,0.001293,0.004002,0.002877,0.001135,0.003465,0.005385,-0.000602,0.001073,0.005824,-0.001087,0.00081
0.002376,0.001299,0.004013,0.002864,0.001138,0.003478,0.005375,-0.000598,0.001078,0.005807,-0.001073,0.000819
0.002373,0.001304,0.004023,0.002864,0.001143,0.003482,0.005368,-0.000584,0.001086,0.005786,-0.001055,0.000831
0.002372,0.001309,0.004026,0.002859,0.001146,0.00349,0.005361,-0.000565,0.001104,0.005766,-0.001042,0.000844
0.002371,0.001308,0.004029,0.002862,0.001146,0.003494,0.005346,-0.00055,0.001119,0.005754,-0.001027,0.000851
0.002369,0.001311,0.00404,0.002859,0.001151,0.003501,0.005329,-0.000535,0.001131,0.005743,-0.001024,0.000861
0.00237,0.001314,0.004048,0.002855,0.001155,0.003515,0.005313,-0.000523,0.001146,0.005738,-0.00102,0.000876
0.002368,0.001323,0.004058,0.002852,0.001162,0.003525,0.005296,-0.000512,0.001155,0.005726,-0.001006,0.000888
0.002361,0.001329,0.004065,0.002852,0.001169,0.003532,0.005282,-0.000501,0.001162,0.005717,-0.000994,0.000895
0.002348,0.001334,0.004075,0.002851,0.00117,0.003538,0.005266,-0.000492,0.001167,0.005695,-0.000978,0.000906
0.002341,0.001338,0.004085,0.002852,0.001173,0.003542,0.00525,-0.00048,0.001179,0.005676,-0.000957,0.000919
0.002332,0.001342,0.004098,0.002846,0.001178,0.003551,0.005235,-0.000471,0.001194,0.005665,-0.000934,0.000928
0.002328,0.001349,0.004105,0.002831,0.001189,0.00356,0.005217,-0.000452,0.001212,0.00565,-0.000922,0.000934
0.00232,0.001354,0.004116,0.002815,0.001191,0.003578,0.005199,-0.000439,0.001226,0.005622,-0.00091,0.000951
0.002319,0.001355,0.004125,0.002799,0.001196,0.003594,0.005194,-0.000418,0.001231,0.005604,-0.000889,0.000963
0.002316,0.001355,0.004134,0.002782,0.0012,0.003613,0.005183,-0.000398,0.001243,0.005587,-0.000877,0.000975
0.002301,0.001361,0.004148,0.002762,0.001208,0.003631,0.005173,-0.000378,0.001259,0.005569,-0.000859,0.000992
